corridor_id,segment_id,region,length_km,centroid_lat,centroid_lon,worldcover_tree_pct,worldcover_shrub_grass_pct,worldcover_built_pct,worldcover_bare_pct,sentinel2_ndvi_mean,sentinel2_ndmi_mean,sentinel2_ndvi_change,sentinel2_ndmi_change,vegetation_exposure_score,vegetation_dryness_score,vegetation_change_score,canopy_exposure_score,vegetation_score,vegetation_data_status,wildfire_exposure_score,wildfire_data_status,nearest_fire_km,eccc_weather_stress_score,weather_data_status,wind_gust_max_kmh,treatment_gap_score,treatment_data_status,outage_history_proxy_score,outage_data_status,terrain_score,terrain_data_status,planning_priority_score,planning_priority_level,top_reason_1,top_reason_2,top_reason_3,data_source_notes,as_of_date,tree_contact_exposure_proxy,wind_stress_score,wind_data_status,tree_contact_score_data_quality,tree_contact_missing_components,problem_type,recommended_planning_action,risk_pathway,explanation_short,current_priority_score,scenario_after_inspection_score,scenario_after_trimming_score,scenario_after_trimming_and_inspection_score,scenario_priority_reduction,scenario_mode,scenario_notes
SR-TX-2396,SR-TX-2396-S001,Surrey,0.208,49.317118,-122.885554,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,36.46,synthetic_proxy,,21.37,computed,16.9,50.08,synthetic,50.0,unofficial_archive_proxy,88.03,derived_proxy,42.89,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,45.46,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.89,41.01,37.88,35.88,7.01,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2603,SR-TX-2603-S001,Surrey,0.219,49.318925,-122.884563,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,43.06,synthetic_proxy,,21.37,computed,16.9,46.55,synthetic,50.0,unofficial_archive_proxy,79.11,derived_proxy,42.79,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.6,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.79,41.04,37.99,36.09,6.7,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2604,SR-TX-2604-S001,Surrey,0.219,49.318916,-122.884545,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,87.75,38.53,35.82,50.69,computed,53.48,synthetic_proxy,,56.25,computed,16.9,76.82,synthetic,50.0,unofficial_archive_proxy,65.02,derived_proxy,57.64,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,54.55,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,57.64,54.76,50.5,47.56,10.08,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2027,SR-TX-2027-S001,Surrey,0.218,49.32078,-122.883571,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,43.06,synthetic_proxy,,21.37,computed,16.9,46.55,synthetic,50.0,unofficial_archive_proxy,79.11,derived_proxy,42.79,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.6,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.79,41.04,37.99,36.09,6.7,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2026,SR-TX-2026-S001,Surrey,0.218,49.320787,-122.883584,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,37.75,synthetic_proxy,,21.37,computed,16.9,84.72,synthetic,50.0,unofficial_archive_proxy,86.29,derived_proxy,48.17,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,50.4,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,48.17,44.99,41.08,38.04,10.13,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3645,SR-TX-3645-S001,Surrey,0.202,49.322578,-122.882655,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,80.11,38.53,35.82,48.78,computed,56.48,synthetic_proxy,,56.46,computed,16.9,78.94,synthetic,50.0,unofficial_archive_proxy,60.97,derived_proxy,57.72,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Wildfire exposure (CWFIS / placeholder),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,52.74,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,57.72,54.76,50.54,47.57,10.15,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3646,SR-TX-3646-S001,Surrey,0.202,49.32257,-122.882639,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,85.07,38.53,35.82,50.02,computed,52.8,synthetic_proxy,,61.79,computed,16.9,79.86,synthetic,50.0,unofficial_archive_proxy,68.86,derived_proxy,59.29,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),ECCC weather stress proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,55.05,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,59.29,56.29,52.0,48.98,10.31,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1655,SR-TX-1655-S001,Surrey,0.232,49.324426,-122.881691,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,47.48,synthetic_proxy,,21.37,computed,16.9,50.44,synthetic,50.0,unofficial_archive_proxy,73.13,derived_proxy,43.66,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.66,41.77,38.63,36.62,7.04,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1654,SR-TX-1654-S001,Surrey,0.232,49.324417,-122.881673,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,37.74,synthetic_proxy,,21.37,computed,16.9,64.91,synthetic,50.0,unofficial_archive_proxy,86.3,derived_proxy,45.2,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,47.43,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,45.2,42.76,39.3,36.85,8.35,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2981,SR-TX-2981-S001,Surrey,0.193,49.326233,-122.880731,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,36.46,synthetic_proxy,,21.37,computed,16.9,50.08,synthetic,50.0,unofficial_archive_proxy,88.03,derived_proxy,42.89,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,45.46,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.89,41.01,37.88,35.88,7.01,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1894,SR-TX-1894-S001,Surrey,0.188,49.327848,-122.879854,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,75.1,38.53,35.82,47.53,computed,64.6,synthetic_proxy,,62.86,computed,16.9,78.8,synthetic,50.0,unofficial_archive_proxy,50.0,derived_proxy,59.19,Medium,Wildfire exposure (CWFIS / placeholder),ECCC weather stress proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,50.07,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,59.19,56.24,52.09,49.13,10.06,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1895,SR-TX-1895-S001,Surrey,0.188,49.32784,-122.879838,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,49.79,synthetic_proxy,,21.37,computed,16.9,53.88,synthetic,50.0,unofficial_archive_proxy,70.02,derived_proxy,44.32,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.33,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,44.32,42.3,39.09,36.97,7.35,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3604,SR-TX-3604-S001,Surrey,0.164,49.329335,-122.879036,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,39.34,synthetic_proxy,,21.37,computed,16.9,83.42,synthetic,50.0,unofficial_archive_proxy,84.13,derived_proxy,48.08,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,49.88,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,48.08,44.95,41.07,38.07,10.01,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3605,SR-TX-3605-S001,Surrey,0.164,49.329324,-122.879016,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,35.15,synthetic_proxy,,21.37,computed,16.9,53.74,synthetic,50.0,unofficial_archive_proxy,89.8,derived_proxy,43.35,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,46.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.35,41.34,38.12,36.01,7.34,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1799,SR-TX-1799-S001,Surrey,0.127,49.275169,-122.904801,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,85.3,38.53,35.82,50.08,computed,61.66,synthetic_proxy,,56.53,computed,16.9,79.74,synthetic,50.0,unofficial_archive_proxy,58.34,derived_proxy,58.95,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,53.5,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,58.95,55.96,51.66,48.65,10.3,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3015,SR-TX-3015-S001,Surrey,0.382,49.275133,-122.901305,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,37.54,synthetic_proxy,,21.37,computed,16.9,54.68,synthetic,50.0,unofficial_archive_proxy,86.56,derived_proxy,43.65,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,45.93,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.65,41.6,38.36,36.22,7.43,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3016,SR-TX-3016-S001,Surrey,0.382,49.275135,-122.901305,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,37.75,synthetic_proxy,,21.37,computed,16.9,84.72,synthetic,50.0,unofficial_archive_proxy,86.29,derived_proxy,48.17,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,50.4,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,48.17,44.99,41.08,38.04,10.13,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3609,SR-TX-3609-S001,Surrey,1.113,49.281189,-122.897803,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,83.05,38.53,35.82,49.52,computed,56.48,synthetic_proxy,,62.17,computed,16.9,78.95,synthetic,50.0,unofficial_archive_proxy,60.97,derived_proxy,59.05,Medium,ECCC weather stress proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,53.33,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,59.05,56.09,51.84,48.85,10.2,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2873,SR-TX-2873-S001,Surrey,2.788,49.289095,-122.913234,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,36.46,synthetic_proxy,,21.37,computed,16.9,50.08,synthetic,50.0,unofficial_archive_proxy,88.03,derived_proxy,42.89,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,45.46,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.89,41.01,37.88,35.88,7.01,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2874,SR-TX-2874-S001,Surrey,2.785,49.289021,-122.913245,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,70.87,38.53,35.82,46.47,computed,60.34,synthetic_proxy,,62.88,computed,16.9,76.16,synthetic,50.0,unofficial_archive_proxy,69.13,derived_proxy,59.6,Medium,ECCC weather stress proxy,Wildfire exposure (CWFIS / placeholder),Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,51.7,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,59.6,56.74,52.71,49.84,9.76,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2252,SR-TX-2252-S001,Surrey,0.384,49.299072,-122.910684,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,43.06,synthetic_proxy,,21.37,computed,16.9,46.55,synthetic,50.0,unofficial_archive_proxy,79.11,derived_proxy,42.79,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.6,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.79,41.04,37.99,36.09,6.7,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2251,SR-TX-2251-S001,Surrey,0.384,49.299078,-122.910686,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,37.75,synthetic_proxy,,21.37,computed,16.9,84.72,synthetic,50.0,unofficial_archive_proxy,86.29,derived_proxy,48.17,Medium,Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,50.4,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,48.17,44.99,41.08,38.04,10.13,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-2681,SR-TX-2681-S001,Surrey,0.955,49.302245,-122.902991,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,47.48,synthetic_proxy,,21.37,computed,16.9,50.44,synthetic,50.0,unofficial_archive_proxy,73.13,derived_proxy,43.66,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,43.28,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,43.66,41.77,38.63,36.62,7.04,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3528,SR-TX-3528-S001,Surrey,4.982,49.330146,-122.877249,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,86.81,38.53,35.82,50.46,computed,57.1,synthetic_proxy,,58.72,computed,16.9,78.96,synthetic,50.0,unofficial_archive_proxy,60.97,derived_proxy,58.72,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),ECCC weather stress proxy,Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,54.08,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,58.72,55.76,51.46,48.46,10.26,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3528,SR-TX-3528-S002,Surrey,4.91,49.296244,-122.914357,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,80.57,38.53,35.82,48.9,computed,54.93,synthetic_proxy,,64.71,computed,16.9,78.25,synthetic,50.0,unofficial_archive_proxy,68.86,derived_proxy,59.78,Medium,ECCC weather stress proxy,Vegetation cover / moisture (WorldCover + Sentinel-2),Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,53.91,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,59.78,56.84,52.64,49.68,10.1,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-3528,SR-TX-3528-S003,Surrey,1.345,49.288336,-122.946977,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,45.1,38.53,35.82,40.03,computed,36.46,synthetic_proxy,,21.37,computed,16.9,50.08,synthetic,50.0,unofficial_archive_proxy,88.03,derived_proxy,42.89,Medium,Vegetation cover / moisture (WorldCover + Sentinel-2),Terrain / access proxy,Treatment gap (synthetic — BC Hydro records would replace),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,45.46,16.9,available,complete,,General vegetation-weather review,Monitor / routine review,Composite vegetation and weather proxies suggest routine monitoring.,Moderate composite vegetation-weather signals — routine review recommended.,42.89,41.01,37.88,35.88,7.01,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1657,SR-TX-1657-S001,Surrey,1.086,49.316526,-122.875824,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,71.08,38.53,35.82,46.53,computed,61.91,synthetic_proxy,,55.56,computed,16.9,78.25,synthetic,50.0,unofficial_archive_proxy,68.86,derived_proxy,58.75,Medium,Wildfire exposure (CWFIS / placeholder),Treatment gap (synthetic — BC Hydro records would replace),Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,52.01,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,58.75,55.82,51.73,48.8,9.95,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
SR-TX-1656,SR-TX-1656-S001,Surrey,1.083,49.316489,-122.875815,32.93,30.66,31.46,0.81,0.2447,0.0392,0.1156,0.0266,41.16,74.65,38.53,35.82,47.42,computed,60.18,synthetic_proxy,,64.02,computed,16.9,77.0,synthetic,50.0,unofficial_archive_proxy,60.97,derived_proxy,59.34,Medium,ECCC weather stress proxy,Wildfire exposure (CWFIS / placeholder),Vegetation cover / moisture (WorldCover + Sentinel-2),Surrey open/free summary + synthetic wildfire/treatment proxies,2026-06-23,51.35,16.9,available,complete,,Wildfire / dry vegetation context,Wildfire readiness review,Wildfire exposure with dry vegetation context warrants readiness review.,Wildfire context + dry vegetation make this segment suitable for readiness review.,59.34,56.45,52.35,49.45,9.89,synthetic_stress_scenario,"Synthetic stress scenario — illustrative only. Not observed BC Hydro data. Elevated treatment gap, vegetation dryness, ECCC weather stress, and wildfire exposure on multi-signal corridor segments; planning priority recalculated with the baseline composite formula (seed=42)."
